geoid,year,HIV
6029,2017,21.3
6031,2017,16.7
6033,2017,6.23
6035,2017,9.63
6037,2017,20.2
6039,2017,10.4
6041,2017,7.2
6043,2017,22.77
6045,2017,4.54
6047,2017,12.2
6049,2017,0
6051,2017,28.23
6053,2017,12.8
6055,2017,5
6057,2017,4.01
6059,2017,11.6
6061,2017,5.5
6063,2017,0
6065,2017,13.8
6067,2017,12.1
6069,2017,16.3
6071,2017,14.3
6073,2017,14.7
6075,2017,30.9
6077,2017,10.6
6079,2017,3.6
6081,2017,8.7
6083,2017,7.2
6085,2017,9.6
6087,2017,3
6089,2017,2.22
6091,2017,0
6093,2017,0
6095,2017,8.6
6097,2017,6.2
6099,2017,12.1
6101,2017,7.7
6103,2017,6.26
6105,2017,0
6107,2017,4.7
6109,2017,0
6111,2017,9.8
6113,2017,5.4
6115,2017,5.19
8001,2017,16.3
8003,2017,24.17
8005,2017,11
8007,2017,0
8009,2017,0
8011,2017,0
8013,2017,4.3
8014,2017,5.85
8015,2017,20.37
8017,2017,0
8019,2017,41.78
8021,2017,48.88
8023,2017,0
8025,2017,0
8027,2017,0
8029,2017,9.81
8031,2017,24.7
8033,2017,0
8035,2017,3.6
8037,2017,5.48
8039,2017,0
8041,2017,6.2
8043,2017,6.31
8045,2017,10.4
8047,2017,0
8049,2017,0
8051,2017,17.71
8053,2017,0
8055,2017,0
8057,2017,0
8059,2017,6.5
8061,2017,0
8063,2017,0
8065,2017,0
8067,2017,7.2
8069,2017,4.1
8071,2017,0
8073,2017,0
8075,2017,0
8077,2017,2.64
8079,2017,0
8081,2017,30.46
8083,2017,15.3
8085,2017,0
8087,2017,14.19
8089,2017,21.83
8091,2017,0
8093,2017,0
8095,2017,93.2
8097,2017,16.77
8099,2017,33.14
8101,2017,3.6
8103,2017,0
8105,2017,35.4
8107,2017,15.86
8109,2017,0
8111,2017,0
8113,2017,0
8115,2017,0
8117,2017,13.08
8119,2017,16.23
8121,2017,0
8123,2017,7.3
8125,2017,0
9001,2017,7.7
9003,2017,10.4
9005,2017,1.65
9007,2017,5.6
9009,2017,12.1
9011,2017,6.9
9013,2017,8.3
9015,2017,3.44
10001,2017,10.9
10003,2017,20.2
10005,2017,7.7
11001,2017,51.1
12001,2017,21.6
12003,2017,14.14
12005,2017,20
12007,2017,11.1
12009,2017,10.3
12011,2017,40.9
12013,2017,27.62
12015,2017,3
12017,2017,4.6
12019,2017,6.2
12021,2017,12.6
12023,2017,13.6
12027,2017,10.85
12029,2017,23.99
12031,2017,38.4
12033,2017,22.3
12035,2017,14.4
12037,2017,34.11
12039,2017,25.8
12041,2017,0
12043,2017,29.08
12045,2017,24.75
12047,2017,28.2
12049,2017,10.94
12051,2017,9.91
12053,2017,10.4
12055,2017,5.5
12057,2017,25.6
12059,2017,0
12061,2017,5.9
12063,2017,14.3
12065,2017,28.28
12067,2017,47.33
12069,2017,13.8
12071,2017,11.9
12073,2017,24.2
12075,2017,17.3
12077,2017,0
12079,2017,21.68
12081,2017,13.4
12083,2017,14.4
12085,2017,7.1
12086,2017,48.8
12087,2017,13.2
12089,2017,3.63
12091,2017,7.6
12093,2017,17.2
12095,2017,40.9
12097,2017,24.4
12099,2017,22.7
12101,2017,9.8
12103,2017,19.5
12105,2017,16.1
12107,2017,8.1
12109,2017,9.7
12111,2017,24.1
12113,2017,10.2
12115,2017,9.3
12117,2017,19.8
12119,2017,6.7
12121,2017,16
12123,2017,18.32
12125,2017,112.1
12127,2017,16.2
12129,2017,12.45
12131,2017,5.85
12133,2017,23.6
13001,2017,16.2
13003,2017,35.96
13005,2017,26.5
13007,2017,0
13009,2017,18.1
13011,2017,0
13013,2017,9.4
13015,2017,8.1
13017,2017,0
13019,2017,0
13021,2017,41.4
13023,2017,23.38
13025,2017,0
13027,2017,25.66
13029,2017,10.79
13031,2017,16.9
13033,2017,17.76
13035,2017,63.6
13037,2017,0
13039,2017,7.54
13043,2017,37.05
13045,2017,8.2
13047,2017,12.5
13049,2017,63.5
13051,2017,35.4
13053,2017,29.01
13055,2017,12.11
13057,2017,9.3
13059,2017,22.7
13061,2017,0
13063,2017,61.8
13065,2017,59.46
13067,2017,24.5
13069,2017,19.8
13071,2017,16.3
13073,2017,10.5
13075,2017,17.36
13077,2017,11
13079,2017,32.53
13081,2017,26.6
13083,2017,18.42
13085,2017,16.41
13087,2017,14.97
13089,2017,57.6
13091,2017,19.3
13093,2017,29.12
13095,2017,51.6
13097,2017,26.3
13099,2017,38.85
13101,2017,101.63
13103,2017,12.3
13105,2017,20.93
13107,2017,27.2
13109,2017,0
13111,2017,0
13113,2017,13.6
13115,2017,14.8
13117,2017,6.5
13119,2017,0
13121,2017,70.6
13123,2017,0
13125,2017,0
13127,2017,28
13129,2017,0
13131,2017,16.12
13133,2017,23.15
13135,2017,23.4
13137,2017,6.73
13139,2017,10.4
13141,2017,35.04
13143,2017,13.67
13145,2017,11.79
13147,2017,15.51
13149,2017,0
13151,2017,20.4
13153,2017,19.2
13155,2017,42.51
13157,2017,9
13159,2017,0
13161,2017,26.62
13163,2017,19.17
13165,2017,45.63
13167,2017,30.65
13169,2017,0
13171,2017,21.51
13173,2017,38.37
13175,2017,23.1
13177,2017,13.57
13179,2017,12.4
13181,2017,0
13183,2017,15.78
13185,2017,43.2
13187,2017,12.17
13189,2017,18.61
13191,2017,21.27
13193,2017,0
13195,2017,0
13197,2017,0
13199,2017,0
13201,2017,0
13205,2017,17.94
13207,2017,0
13209,2017,0
13211,2017,21.72
13213,2017,0
13215,2017,51.8
13217,2017,14.8
13219,2017,7.89
13221,2017,26.89
13223,2017,10.8
13225,2017,30.7
13227,2017,12.66
13229,2017,0
13231,2017,16.47
13233,2017,14.6
13235,2017,35.71
13237,2017,0
13239,2017,0
13241,2017,0
13243,2017,56.54
13245,2017,36.4
13247,2017,12.1
13249,2017,57.55
13251,2017,28.67
13253,2017,0
13255,2017,22.1
13257,2017,11.59
13259,2017,125.1
13261,2017,32.1
13263,2017,48.01
13265,2017,0
13267,2017,15.79
13269,2017,49.13
13271,2017,42.5
13273,2017,45.82
13275,2017,24.3
13277,2017,51.2
13279,2017,14.82
13281,2017,0
13283,2017,0
13285,2017,15.6
13287,2017,50.24
13289,2017,0
13291,2017,17.05
13293,2017,15.31
13295,2017,4.35
13297,2017,11.9
13299,2017,8.36
13301,2017,0
13303,2017,19.69
13305,2017,13.42
13307,2017,0
13309,2017,0
13311,2017,13.58
13313,2017,3.82
13315,2017,0
13317,2017,40.44
13319,2017,0
13321,2017,19.48
15001,2017,4.2
15003,2017,7.1
15005,2017,0
15007,2017,5.54
15009,2017,6.4
16001,2017,4.5
16003,2017,0
16005,2017,4.69
16007,2017,0
16009,2017,0
16011,2017,0
16013,2017,0
16015,2017,0
16017,2017,9.18
16019,2017,2.62
16021,2017,0
16023,2017,0
16025,2017,0
16027,2017,3.5
16029,2017,0
16031,2017,16.9
16033,2017,0
16035,2017,0
16037,2017,0
16039,2017,14.91
16041,2017,0
16043,2017,22.91
16045,2017,0
16047,2017,0
16049,2017,0
16051,2017,0
16053,2017,0
16055,2017,7.6
16057,2017,0
16059,2017,0
16061,2017,0
16063,2017,0
16065,2017,0
16067,2017,14.47
16069,2017,0
16071,2017,90.35
16073,2017,0
16075,2017,12.92
16077,2017,0
16079,2017,0
16081,2017,0
16083,2017,4.7
16085,2017,0
16087,2017,39.52
17001,2017,4.53
17003,2017,63.34
17005,2017,0
17007,2017,7.47
17009,2017,0
17011,2017,0
17013,2017,0
17015,2017,0
17017,2017,23.99
17019,2017,8.3
17021,2017,12.08
17023,2017,0
17025,2017,0
17027,2017,7.98
17029,2017,5.77
17031,2017,22.1
17033,2017,0
17035,2017,36.67
17037,2017,9.1
17039,2017,0
17041,2017,0
17043,2017,4.9
17045,2017,0
17047,2017,0
17049,2017,0
17051,2017,18.36
17053,2017,0
17055,2017,7.68
17057,2017,0
17059,2017,78.74
17061,2017,0
17063,2017,5.93
17065,2017,0
17067,2017,0
17069,2017,0
17071,2017,0
17073,2017,6.08
17075,2017,0
17077,2017,6.86
17079,2017,0
17081,2017,10.48
17083,2017,18.23
17085,2017,18.52
17087,2017,0
17089,2017,6.9
17091,2017,15.1
17093,2017,2.38
17095,2017,7.9
17097,2017,5.8
17099,2017,0
17101,2017,18.56
17103,2017,8.72
17105,2017,8.22
17107,2017,0
17109,2017,12.98
17111,2017,2.3
17113,2017,12.3
17115,2017,3.78
17117,2017,0
17119,2017,10.3
17121,2017,10.55
17123,2017,0
17125,2017,29.17
17127,2017,0
17129,2017,32.67
17131,2017,0
17133,2017,11.73
17135,2017,0
17137,2017,8.88
17139,2017,0
17141,2017,5.88
17143,2017,5.3
17145,2017,14.09
17147,2017,0
17149,2017,18.96
17151,2017,92.49
17153,2017,0
17155,2017,69.84
17157,2017,0
17159,2017,0
17161,2017,2.76
17163,2017,17
17165,2017,0
17167,2017,6
17169,2017,0
17171,2017,0
17173,2017,0
17175,2017,0
17177,2017,8.88
17179,2017,3
17181,2017,0
17183,2017,12.4
17185,2017,0
17187,2017,0
17189,2017,0
17191,2017,24.25
17193,2017,0
17195,2017,0
17197,2017,7
17199,2017,5.94
17201,2017,11.4
17203,2017,7.75
18001,2017,11.27
18003,2017,7.9
18005,2017,3.66
18007,2017,0
18009,2017,0
18011,2017,6.07
18013,2017,0
18015,2017,19.96
18017,2017,10.53
18019,2017,16.4
18021,2017,0
18023,2017,0
18025,2017,0
18027,2017,0
18029,2017,0
18031,2017,0
18033,2017,0
18035,2017,9
18037,2017,0
18039,2017,10.4
18041,2017,0
18043,2017,9.3
18045,2017,0
18047,2017,0
18049,2017,0
18051,2017,0
18053,2017,12.4
18055,2017,12.43
18057,2017,6.9
18059,2017,4
18061,2017,10.03
18063,2017,11.9
18065,2017,14.5
18067,2017,4.86
18069,2017,11.01
18071,2017,6.84
18073,2017,0
18075,2017,0
18077,2017,9.35
18079,2017,0
18081,2017,1.95
18083,2017,10.66
18085,2017,5.05
18087,2017,0
18089,2017,9.7
18091,2017,7.5
18093,2017,8.76
18095,2017,8.2
18097,2017,29.3
18099,2017,0
18101,2017,0
18103,2017,11.16
18105,2017,5.4
18107,2017,10.38
18109,2017,5.74
18111,2017,21.23
18113,2017,0
18115,2017,68.63
18117,2017,20.59
18119,2017,14.4
18121,2017,17.77
18123,2017,20.96
18125,2017,0
18127,2017,3.5
18129,2017,0
18131,2017,0
18133,2017,10.61
18135,2017,0
18137,2017,10.55
18139,2017,0
18141,2017,8.5
18143,2017,30
18145,2017,6.76
18147,2017,0
18149,2017,0
18151,2017,11.6
18153,2017,0
18155,2017,0
18157,2017,4.9
18159,2017,26.44
18161,2017,0
18163,2017,2.2
18165,2017,0
18167,2017,3.72
18169,2017,0
18171,2017,0
18173,2017,6.4
18175,2017,14.37
18177,2017,6.04
18179,2017,14.29
18181,2017,0
18183,2017,11.85
19001,2017,0
19003,2017,0
19005,2017,0
19007,2017,0
19009,2017,71.71
19011,2017,15.6
19013,2017,6.3
19015,2017,0
19017,2017,16.06
19019,2017,14.15
19021,2017,19.89
19023,2017,0
19025,2017,0
19027,2017,14.76
19029,2017,0
19031,2017,0
19033,2017,9.3
19035,2017,0
19037,2017,0
19039,2017,42.67
19041,2017,0
19043,2017,0
19045,2017,8.51
19047,2017,23.45
19049,2017,3.44
19051,2017,0
19053,2017,0
19055,2017,23.32
19057,2017,10.15
19059,2017,0
19061,2017,3.09
19063,2017,42.41
19065,2017,0
19067,2017,0
19069,2017,0
19071,2017,57.57
19073,2017,44.54
19075,2017,0
19077,2017,0
19079,2017,0
19081,2017,0
19083,2017,0
19085,2017,0
19087,2017,0
19089,2017,0
19091,2017,0
19093,2017,0
19095,2017,0
19097,2017,0
19099,2017,8.12
19101,2017,0
19103,2017,10.2
19105,2017,0
19107,2017,0
19109,2017,0
19111,2017,0
19113,2017,4.8
19115,2017,0
19117,2017,0
19119,2017,0
19121,2017,18.73
19123,2017,0
19125,2017,12.08
19127,2017,7.45
19129,2017,26.55
19131,2017,0
19133,2017,0
19135,2017,0
19137,2017,0
19139,2017,0
19141,2017,0
19143,2017,0
19145,2017,0
19147,2017,0
19149,2017,0
19151,2017,0
19153,2017,7.6
19155,2017,4.28
19157,2017,21.84
19159,2017,0
19161,2017,0
19163,2017,5.6
19165,2017,0
19167,2017,11.47
19169,2017,4.1
19171,2017,0
19173,2017,0
19175,2017,0
19177,2017,0
19179,2017,11.41
19181,2017,7.97
19183,2017,0
19185,2017,0
19187,2017,0
19189,2017,37.78
19191,2017,19.8
19193,2017,2.93
19195,2017,0
19197,2017,0
20001,2017,31.95
20003,2017,0
20005,2017,0
20007,2017,0
20009,2017,0
20011,2017,0
20013,2017,0
20015,2017,4.49
20017,2017,0
20019,2017,0
20021,2017,0
20023,2017,0
20025,2017,0
20027,2017,0
20029,2017,44.49
20031,2017,0
20033,2017,0
20035,2017,0
20037,2017,0
20039,2017,0
20041,2017,0
20043,2017,0
20045,2017,3.31
20047,2017,103.7
20049,2017,0
20051,2017,0
20053,2017,0
20055,2017,0
20057,2017,11.63
20059,2017,15.54
20061,2017,0
20063,2017,114.03
20065,2017,0
20067,2017,0
20069,2017,0
20071,2017,0
20073,2017,0
20075,2017,0
20077,2017,0
20079,2017,11.58
20081,2017,0
20083,2017,0
20085,2017,0
20087,2017,0
20089,2017,0
20091,2017,5.5
20093,2017,0
20095,2017,40.76
20097,2017,0
20099,2017,19.86
20101,2017,0
20103,2017,4.93
20105,2017,0
20107,2017,41.13
20109,2017,0
20111,2017,0
20113,2017,0
20115,2017,0
20117,2017,0
20119,2017,0
20121,2017,0
20123,2017,0
20125,2017,0
20127,2017,0
20129,2017,0
20131,2017,0
20133,2017,0
20135,2017,0
20137,2017,0
20139,2017,0
20141,2017,0
20143,2017,68.22
20145,2017,0
20147,2017,0
20149,2017,12.55
20151,2017,31.42
20153,2017,0
20155,2017,6.4
20157,2017,0
20159,2017,41.41
20161,2017,5.39
20163,2017,0
20165,2017,0
20167,2017,0
20169,2017,7.31
20171,2017,0
20173,2017,6.2
20175,2017,29.5
20177,2017,7.4
20179,2017,0
20181,2017,0
20183,2017,0
20185,2017,0
20187,2017,0
20189,2017,0
20191,2017,0
20193,2017,0
20195,2017,0
20197,2017,0
20199,2017,0
20201,2017,0
20203,2017,0
20205,2017,0
20207,2017,0
20209,2017,13.8
21001,2017,20.53
21003,2017,19.11
21005,2017,17.74
21007,2017,49.76
21009,2017,9.13
21011,2017,32.32
21013,2017,11.15
21015,2017,2.29
21017,2017,14.98
21019,2017,8.34
21021,2017,10.03
21023,2017,36.29
21025,2017,30.9
21027,2017,19.89
21029,2017,3.74
21031,2017,31.17
21033,2017,23.74
21035,2017,10.28
21037,2017,16.5
21039,2017,82.54
21041,2017,37.34
21043,2017,14.74
21045,2017,25.4
21047,2017,23
21049,2017,11.1
21051,2017,14.73
21053,2017,38.93
21055,2017,44.03
21057,2017,44.74
21059,2017,3.99
21061,2017,32.72
21063,2017,39.88
21065,2017,28.02
21067,2017,14.7
21069,2017,27.69
21071,2017,11.03
21073,2017,5.94
21075,2017,48.45
21077,2017,45.58
21079,2017,17.12
21081,2017,16.01
21083,2017,8.08
21085,2017,15.18
21087,2017,27.11
21089,2017,8.45
21091,2017,45.45
21093,2017,9
21095,2017,14.97
21097,2017,15.97
21099,2017,15.99
21101,2017,6.53
21103,2017,24.99
21105,2017,88.5
21107,2017,8.78
21109,2017,29.78
21111,2017,22.3
21113,2017,5.62
21115,2017,13.28
21117,2017,20.5
21119,2017,19.62
21121,2017,12.81
21123,2017,21.12
21125,2017,6.65
21127,2017,25.45
21129,2017,45.66
21131,2017,38.71
21133,2017,17.91
21135,2017,22.49
21137,2017,12.27
21139,2017,32.37
21141,2017,14.78
21143,2017,37.12
21145,2017,4.59
21147,2017,22.9
21149,2017,43.47
21151,2017,6.5
21153,2017,31.9
21155,2017,20.62
21157,2017,12.75
21159,2017,26.2
21161,2017,23.29
21163,2017,10.66
21165,2017,61.97
21167,2017,18.59
21169,2017,39.58
21171,2017,37.53
21173,2017,14.32
21175,2017,22.75
21177,2017,9.74
21179,2017,8.76
21181,2017,42.08
21183,2017,16.54
21185,2017,4.52
21187,2017,27.87
21189,2017,90.19
21191,2017,27.45
21193,2017,15.06
21195,2017,5.09
21197,2017,24.24
21199,2017,11.1
21201,2017,140.58
21203,2017,17.97
21205,2017,12.24
21207,2017,22.5
21209,2017,7.29
21211,2017,8.44
21213,2017,22.09
21215,2017,21.61
21217,2017,11.78
21219,2017,32.67
21221,2017,27.69
21223,2017,35.04
21225,2017,27.27
21227,2017,10.2
21229,2017,32.99
21231,2017,14.48
21233,2017,23.05
21235,2017,11.05
21237,2017,55.07
21239,2017,15.17
22001,2017,11.8
22003,2017,11.71
22005,2017,9.1
22007,2017,17.76
22009,2017,17.7
22011,2017,8.12
22013,2017,29.33
22015,2017,16.4
22017,2017,39.4
22019,2017,27.2
22021,2017,40.2
22023,2017,0
22025,2017,40.51
22027,2017,25.05
22029,2017,20.13
22031,2017,22.1
22033,2017,44.9
22035,2017,42.1
22037,2017,29.6
22039,2017,29.2
22041,2017,14.81
22043,2017,17.91
22045,2017,18.8
22047,2017,57.2
22049,2017,25.24
22051,2017,28.2
22053,2017,23.4
22055,2017,26.1
22057,2017,8.6
22059,2017,40
22061,2017,19.7
22063,2017,8
22065,2017,35.35
22067,2017,28.3
22069,2017,21.6
22071,2017,56.4
22073,2017,23.5
22075,2017,12.85
22077,2017,17.96
22079,2017,20.4
22081,2017,0
22083,2017,19.6
22085,2017,0
22087,2017,16.2
22089,2017,5.69
22091,2017,38.6
22093,2017,28
22095,2017,22.4
22097,2017,29.9
22099,2017,11.2
22101,2017,19.1
22103,2017,6.1
22105,2017,33.3
22107,2017,0
22109,2017,9.9
22111,2017,17.72
22113,2017,12.3
22115,2017,5.91
22117,2017,18.1
22119,2017,24.4
22121,2017,41.9
22123,2017,0
22125,2017,26.01
22127,2017,27.95
23001,2017,3.72
23003,2017,0
23005,2017,3.5
23007,2017,0
23009,2017,7.34
23011,2017,3.28
23013,2017,0
23015,2017,0
23017,2017,6.96
23019,2017,5.3
23021,2017,0
23023,2017,0
23025,2017,0
23027,2017,0
23029,2017,12.66
23031,2017,2.8
24001,2017,9.6
24003,2017,9.4
24005,2017,16.6
24009,2017,4.37
24011,2017,9.04
24013,2017,5.6
24015,2017,7
24017,2017,16.6
24019,2017,22
24021,2017,8.1
24023,2017,13.68
24025,2017,11.3
24027,2017,6.8
24029,2017,20.64
24031,2017,18.2
24033,2017,40.7
24035,2017,0
24037,2017,6.5
24039,2017,11.57
24041,2017,0
24043,2017,7.1
24045,2017,18.6
24047,2017,7.74
24510,2017,46
25001,2017,7.8
25003,2017,2.38
25005,2017,7.3
25007,2017,0
25009,2017,10.2
25011,2017,4.24
25013,2017,11.1
25015,2017,2.47
25017,2017,9.9
25019,2017,35.62
25021,2017,5.2
25023,2017,9.4
25025,2017,22.6
25027,2017,7.8
26001,2017,0
26003,2017,0
26005,2017,7.3
26007,2017,0
26009,2017,0
26011,2017,0
26013,2017,0
26015,2017,6.6
26017,2017,7.8
26019,2017,0
26021,2017,6.9
26023,2017,6.91
26025,2017,2.98
26027,2017,7.78
26029,2017,0
26031,2017,0
26033,2017,0
26035,2017,0
26037,2017,0
26039,2017,0
26041,2017,11.12
26043,2017,0
26045,2017,3.67
26047,2017,0
26049,2017,9.6
26051,2017,0
26053,2017,26.07
26055,2017,3.27
26057,2017,0
26059,2017,0
26061,2017,11.02
26063,2017,0
26065,2017,11.2
26067,2017,6.22
26069,2017,0
26071,2017,0
26073,2017,5.63
26075,2017,9.7
26077,2017,8.6
26079,2017,22.68
26081,2017,8.4
26083,2017,0
26085,2017,0
26087,2017,4.54
26089,2017,0
26091,2017,4.06
26093,2017,1.58
26095,2017,0
26097,2017,37.34
26099,2017,9.4
26101,2017,0
26103,2017,4.51
26105,2017,0
26107,2017,0
26109,2017,17.36
26111,2017,4.8
26113,2017,0
26115,2017,2
26117,2017,0
26119,2017,0
26121,2017,1.73
26123,2017,6.22
26125,2017,10.4
26127,2017,0
26129,2017,19.06
26131,2017,0
26133,2017,0
26135,2017,48.27
26137,2017,0
26139,2017,4.6
26141,2017,0
26143,2017,0
26145,2017,11.7
26147,2017,2.51
26149,2017,4.92
26151,2017,9.69
26153,2017,0
26155,2017,5.84
26157,2017,0
26159,2017,3.98
26161,2017,6.2
26163,2017,22.4
26165,2017,0
27001,2017,0
27003,2017,5.5
27005,2017,0
27007,2017,6.45
27009,2017,7.51
27011,2017,0
27013,2017,5.97
27015,2017,0
27017,2017,0
27019,2017,2.94
27021,2017,0
27023,2017,0
27025,2017,5.42
27027,2017,4.72
27029,2017,0
27031,2017,0
27033,2017,0
27035,2017,6.21
27037,2017,5.8
27039,2017,19.27
27041,2017,10.65
27043,2017,0
27045,2017,0
27047,2017,13.1
27049,2017,0
27051,2017,0
27053,2017,12.1
27055,2017,21.44
27057,2017,0
27059,2017,0
27061,2017,0
27063,2017,40.22
27065,2017,0
27067,2017,0
27069,2017,0
27071,2017,31.93
27073,2017,0
27075,2017,38.01
27077,2017,0
27079,2017,10.67
27081,2017,0
27083,2017,15.49
27085,2017,8.36
27087,2017,0
27089,2017,42.75
27091,2017,0
27093,2017,17.29
27095,2017,11.6
27097,2017,9.07
27099,2017,10.11
27101,2017,0
27103,2017,0
27105,2017,18.23
27107,2017,0
27109,2017,2.58
27111,2017,6.86
27113,2017,0
27115,2017,0
27117,2017,0
27119,2017,9.49
27121,2017,0
27123,2017,10.9
27125,2017,0
27127,2017,0
27129,2017,0
27131,2017,0
27133,2017,0
27135,2017,0
27137,2017,2
27139,2017,2.06
27141,2017,0
27143,2017,0
27145,2017,2.53
27147,2017,8.13
27149,2017,0
27151,2017,0
27153,2017,0
27155,2017,0
27157,2017,0
27159,2017,0
27161,2017,0
27163,2017,2.8
27165,2017,0
27167,2017,0
27169,2017,5.9
27171,2017,2.98
27173,2017,0
28001,2017,9.68
28003,2017,10.75
28005,2017,0
28007,2017,21.65
28009,2017,0
28011,2017,12.52
28013,2017,20.7
28015,2017,0
28017,2017,17.5
28019,2017,48.32
28021,2017,44.69
28023,2017,0
28025,2017,20.37
28027,2017,32.4
28029,2017,29.4
28031,2017,0
28033,2017,11.6
28035,2017,35.3
28037,2017,0
28039,2017,16.6
28041,2017,29.97
28043,2017,18.97
28045,2017,6.38
28047,2017,10.7
28049,2017,43.5
28051,2017,0
28053,2017,35.96
28055,2017,0
28057,2017,17.02
28059,2017,11.8
28061,2017,36.1
28063,2017,55.08
28065,2017,26.52
28067,2017,17.9
28069,2017,30.36
28071,2017,21.2
28073,2017,9.9
28075,2017,14.2
28077,2017,31.64
28079,2017,17.61
28081,2017,18.7
28083,2017,34.2
28085,2017,11.65
28087,2017,12.3
28089,2017,18.6
28091,2017,24
28093,2017,16.6
28095,2017,19.9
28097,2017,39.32
28099,2017,0
28101,2017,18.88
28103,2017,0
28105,2017,11.6
28107,2017,11.77
28109,2017,0
28111,2017,33.24
28113,2017,10.13
28115,2017,9.48
28117,2017,0
28119,2017,0
28121,2017,16.5
28123,2017,10.56
28125,2017,0
28127,2017,14.84
28129,2017,18.66
28131,2017,22.08
28133,2017,15.4
28135,2017,21.24
28137,2017,20.7
28139,2017,18.21
28141,2017,0
28143,2017,39.9
28145,2017,14.01
28147,2017,27.59
28149,2017,38.7
28151,2017,32.1
28153,2017,0
28155,2017,0
28157,2017,0
28159,2017,21.92
28161,2017,32.01
28163,2017,20.9
29001,2017,15.76
29003,2017,22.79
29005,2017,0
29007,2017,11.7
29009,2017,0
29011,2017,0
29013,2017,24.49
29015,2017,0
29017,2017,0
29019,2017,11.8
29021,2017,14.8
29023,2017,7.03
29025,2017,0
29027,2017,13.1
29029,2017,6.57
29031,2017,5.12
29033,2017,0
29035,2017,0
29037,2017,5.8
29039,2017,0
29041,2017,0
29043,2017,4.68
29045,2017,0
29047,2017,8.5
29049,2017,0
29051,2017,9.3
29053,2017,0
29055,2017,0
29057,2017,0
29059,2017,17.99
29061,2017,0
29063,2017,0
29065,2017,19.38
29067,2017,0
29069,2017,13.28
29071,2017,3.87
29073,2017,0
29075,2017,0
29077,2017,4.5
29079,2017,0
29081,2017,0
29083,2017,18.42
29085,2017,0
29087,2017,0
29089,2017,0
29091,2017,0
29093,2017,39.12
29095,2017,18.4
29097,2017,6.1
29099,2017,4.3
29101,2017,0
29103,2017,0
29105,2017,8.46
29107,2017,0
29109,2017,7.81
29111,2017,0
29113,2017,5.34
29115,2017,32.8
29117,2017,19.77
29119,2017,17.52
29121,2017,0
29123,2017,0
29125,2017,45.11
29127,2017,13.97
29129,2017,0
29131,2017,0
29133,2017,0
29135,2017,24.9
29137,2017,0
29139,2017,0
29141,2017,19.86
29143,2017,0
29145,2017,5.15
29147,2017,0
29149,2017,0
29151,2017,0
29153,2017,0
29155,2017,23.77
29157,2017,0
29159,2017,14.3
29161,2017,0
29163,2017,0
29165,2017,6
29167,2017,0
29169,2017,11.5
29171,2017,0
29173,2017,0
29175,2017,12.03
29177,2017,0
29179,2017,0
29181,2017,0
29183,2017,2.7
29185,2017,0
29186,2017,16.81
29187,2017,6
29189,2017,13.4
29195,2017,17.65
29197,2017,0
29199,2017,0
29201,2017,10.38
29203,2017,0
29205,2017,66.43
29207,2017,13.62
29209,2017,0
29211,2017,0
29213,2017,7.23
29215,2017,15.54
29217,2017,0
29219,2017,0
29221,2017,15.99
29223,2017,0
29225,2017,0
29227,2017,0
29229,2017,0
29510,2017,43.8
30001,2017,0
30003,2017,22.46
30005,2017,0
30007,2017,0
30009,2017,0
30011,2017,0
30013,2017,4.9
30015,2017,0
30017,2017,34.13
30019,2017,0
30021,2017,33.52
30023,2017,0
30025,2017,0
30027,2017,0
30029,2017,4
30031,2017,2.78
30033,2017,0
30035,2017,21.99
30037,2017,0
30039,2017,0
30041,2017,0
30043,2017,0
30045,2017,0
30047,2017,9.91
30049,2017,4.43
30051,2017,0
30053,2017,0
30055,2017,0
30057,2017,0
30059,2017,0
30061,2017,0
30063,2017,3.41
30065,2017,0
30067,2017,0
30069,2017,0
30071,2017,0
30073,2017,0
30075,2017,0
30077,2017,58.87
30079,2017,0
30081,2017,0
30083,2017,0
30085,2017,36.04
30087,2017,0
30089,2017,0
30091,2017,0
30093,2017,0
30095,2017,0
30097,2017,0
30099,2017,0
30101,2017,0
30103,2017,0
30105,2017,0
30107,2017,0
30109,2017,0
30111,2017,3.8
31001,2017,12.63
31003,2017,0
31005,2017,0
31007,2017,0
31009,2017,0
31011,2017,0
31013,2017,0
31015,2017,0
31017,2017,0
31019,2017,6.03
31021,2017,0
31023,2017,0
31025,2017,15.45
31027,2017,0
31029,2017,0
31031,2017,0
31033,2017,0
31035,2017,0
31037,2017,0
31039,2017,0
31041,2017,0
31043,2017,19.82
31045,2017,0
31047,2017,12.65
31049,2017,0
31051,2017,0
31053,2017,0
31055,2017,10.1
31057,2017,0
31059,2017,0
31061,2017,133.78
31063,2017,0
31065,2017,62.76
31067,2017,0
31069,2017,0
31071,2017,0
31073,2017,0
31075,2017,0
31077,2017,0
31079,2017,10.2
31081,2017,0
31083,2017,0
31085,2017,0
31087,2017,0
31089,2017,0
31091,2017,0
31093,2017,0
31095,2017,0
31097,2017,0
31099,2017,0
31101,2017,0
31103,2017,0
31105,2017,0
31107,2017,0
31109,2017,7.7
31111,2017,0
31113,2017,0
31115,2017,0
31117,2017,0
31119,2017,8.54
31121,2017,0
31123,2017,0
31125,2017,0
31127,2017,0
31129,2017,0
31131,2017,24.96
31133,2017,0
31135,2017,0
31137,2017,0
31139,2017,0
31141,2017,12.06
31143,2017,0
31145,2017,0
31147,2017,0
31149,2017,0
31151,2017,0
